dbo,tLOG_tProjectChargeRate,note,varchar
dbo,tLOG_UpdateWork_BU,note,varchar
dbo,tLOG_UpdateWork_Level,note,varchar
dbo,tLOG_UpdateWork_Rate,note,varchar
dbo,tLOG_UpdateWork_Title,note,varchar
dbo,tLogImport_Attendance,IsnOT1,varchar
dbo,tLogImport_Attendance,IsnOT1_5,varchar
dbo,tLogImport_Attendance,IsnOT2,varchar
dbo,tLogImport_Attendance,IsnOT3,varchar
dbo,tLogImport_Attendance,IsnaOT1,varchar
dbo,tLogImport_Attendance,IsnaOT1_5,varchar
dbo,tLogImport_Attendance,IsnaOT2,varchar
dbo,tLogImport_Attendance,IsnaOT3,varchar
dbo,tLogImport_Attendance,IsnbOT1,varchar
dbo,tLogImport_Attendance,IsnbOT1_5,varchar
dbo,tLogImport_Attendance,IsnbOT2,varchar
dbo,tLogImport_Attendance,IsnbOT3,varchar
dbo,tLogImport_Attendance,IsncOT1,varchar
dbo,tLogImport_Attendance,IsncOT1_5,varchar
dbo,tLogImport_Attendance,IsncOT2,varchar
dbo,tLogImport_Attendance,IsncOT3,varchar
dbo,tLOGMidnight_OTClaimApprove,LogOTClaimId,uniqueidentifier
dbo,tLOGMidnight_OTClaimApprove,nOT1,decimal
dbo,tLOGMidnight_OTClaimApprove,nOT1_5,decimal
dbo,tLOGMidnight_OTClaimApprove,nOT2,decimal
dbo,tLOGMidnight_OTClaimApprove,nOT3,decimal
dbo,tLOGMidnight_OTClaimApprove,Req_nOT1,decimal
dbo,tLOGMidnight_OTClaimApprove,Req_nOT1_5,decimal
dbo,tLOGMidnight_OTClaimApprove,Req_nOT2,decimal
dbo,tLOGMidnight_OTClaimApprove,Req_nOT3,decimal
dbo,tLogRequest_OT_Process,Other1_ID,uniqueidentifier
dbo,tLogRequest_OT_Process,Other2_ID,uniqueidentifier
dbo,tLogRequest_OT_Process,Other3_ID,uniqueidentifier
dbo,tLogRequest_OT_Process,Other4_ID,uniqueidentifier
dbo,tLogRequest_OT_Process,Other5_ID,uniqueidentifier
dbo,tMail_Config,MailNotifyLang,varchar
dbo,tMOD_PVF_REPORT,TOTAL_PVF,decimal
dbo,tOther_FieldCaption,Other1,varchar
dbo,tOther_FieldCaption,Other2,varchar
dbo,tOther_FieldCaption,Other3,varchar
dbo,tOther_FieldCaption,Other4,varchar
dbo,tOther_FieldCaption,Other5,varchar
dbo,tOther_FieldCaption,Other1_2,varchar
dbo,tOther_FieldCaption,Other2_2,varchar
dbo,tOther_FieldCaption,Other3_2,varchar
dbo,tOther_FieldCaption,Other4_2,varchar
dbo,tOther_FieldCaption,Other5_2,varchar
dbo,tOther_FieldCaption,Other1_EN,varchar
dbo,tOther_FieldCaption,Other2_EN,varchar
dbo,tOther_FieldCaption,Other3_EN,varchar
dbo,tOther_FieldCaption,Other4_EN,varchar
dbo,tOther_FieldCaption,Other5_EN,varchar
